id,Blue,Green,Red,NIR,SWIR1,SWIR2,QA_condition,SR,MSI,NDVI,EVI,EVI2,SAVI,NDMI,NBR,BGT,GRN,WET,Year,Month,Day,DOY,YYYY_DOY
LT05_026027_19871105,0.045630000000000004,0.060865,0.0692525,0.1196875,0.15222000000000002,0.09207749999999998,['clear'],0.5786109660574412,1.2718120104438644,0.2669365936276067,0.10569143173278625,0.09805438786338061,0.10980999796789272,-0.11964546766823282,0.13038037447170225,0.21035652700000002,0.02304550850000001,-0.10555260224999999,1987,11,5,309,1987_309
LT05_026028_19880413,0.05352249999999997,0.072965,0.090565,0.169655,0.230045,0.15513500000000002,['clear'],0.5338186319295041,1.3559576788187793,0.303935131811544,0.1507479741275382,0.14255474542018773,0.15605351082581356,-0.1510883162371779,0.044705809907940444,0.29629418375000005,0.038394278750000004,-0.17977214325000002,1988,4,13,104,1988_104
LT05_026028_19880429,0.05258750000000001,0.07255250000000002,0.09249000000000002,0.169985,0.241705,0.16060750000000001,['clear'],0.5441068329558492,1.4219195811395124,0.2952471663967996,0.14561049966413472,0.1391831380333213,0.15245417882553522,-0.17420874930165903,0.02836573727474151,0.30208736950000004,0.0371790125,-0.19051417125000003,1988,4,29,120,1988_120
LT05_026027_19880531,0.0519,0.08162750000000002,0.079785,0.2562525,0.2256725,0.1256275,['clear'],0.3113530599701466,0.8806645788821572,0.5251422832273184,0.32783283948094416,0.30473000438961095,0.3166140872867545,0.06345385692794521,0.34205771446527705,0.335163781,0.11455733274999999,-0.14661081999999998,1988,5,31,152,1988_152
LT05_026028_19880718,0.021540000000000004,0.04502500000000001,0.031082499999999985,0.2895275,0.14839750000000002,0.06336750000000002,['clear'],0.10735595064372119,0.5125506212708638,0.8061039892704535,0.4915374798635956,0.47364593653589804,0.472413814113891,0.32226979505623105,0.6408705138922342,0.26746264200000003,0.18921070000000004,-0.07414000675000001,1988,7,18,200,1988_200
LT05_026028_19880819,0.018240000000000006,0.035097500000000004,0.027370000000000005,0.28265250000000003,0.15818749999999998,0.060892500000000016,['clear'],0.09683268324178984,0.5596536383014478,0.8234321702457079,0.4871533827326351,0.4733272122286619,0.4727322389192892,0.2823359949187915,0.6455049556826616,0.2591512785,0.18926717675000004,-0.08364889349999999,1988,8,19,232,1988_232
LT05_026027_19881006,0.021842499999999987,0.03705,0.0387275,0.163605,0.1017575,0.04879249999999999,['clear'],0.23671342562880107,0.6219705999205404,0.6171895271397329,0.25337291180770216,0.2484529079997549,0.2667059405623405,0.23306797305572566,0.5405548558716559,0.17821247,0.08977272675000003,-0.05279574149999999,1988,10,6,280,1988_280
LT05_026028_19881022,0.024895,0.031549999999999995,0.04816000000000001,0.14683000000000002,0.15796749999999998,0.07423000000000002,['clear'],0.32799836545665056,1.075853027310495,0.5060259500487204,0.19748574447942582,0.19539944899216896,0.21295989870357845,-0.03654065404079747,0.3284176241744322,0.1955474415,0.06917101100000002,-0.107355406,1988,10,22,296,1988_296
LT05_026028_19890603,0.02792,0.06895000000000001,0.04934250000000001,0.2788025,0.1806275,0.08803499999999997,['clear'],0.17698012033608024,0.6478690112176182,0.6992640448582181,0.420115602279822,0.41056394301703125,0.415615622867976,0.2136887012167251,0.5200327120318944,0.29839326975,0.160345028,-0.10215422099999999,1989,6,3,154,1989_154
LT05_026028_19890619,0.025967500000000004,0.05286249999999998,0.03517999999999999,0.33314249999999995,0.17776750000000002,0.07511000000000001,['clear'],0.10560045626120952,0.5336079905746041,0.8089717570878782,0.5520006521096766,0.5254794368832114,0.5147209130248266,0.30411422755475515,0.6320414449391001,0.310808329,0.21719634449999997,-0.09135602150000002,1989,6,19,170,1989_170
LT05_026027_19890721,0.02772749999999999,0.045795,0.027315000000000006,0.31207749999999995,0.15376,0.06149749999999998,['clear'],0.087526335605739,0.49269812786887884,0.8390359244827152,0.5614352790639671,0.5167602631614284,0.5088724881387431,0.33985563635387867,0.6707622298065985,0.28115628625,0.20803469475,-0.07387102650000002,1989,7,21,202,1989_202
LT05_026027_19890806,0.0564925,0.07970250000000001,0.06325750000000002,0.3104275,0.1751275,0.08066499999999999,['clear'],0.2037754387095216,0.5641494390799784,0.6614394476631387,0.4879849717133767,0.42258635776276965,0.4243577490743231,0.2786502044052683,0.5874888932925076,0.3311285685,0.1720451175,-0.08147801599999996,1989,8,6,218,1989_218
LT05_026028_19890923,0.028689999999999993,0.04334750000000001,0.040047499999999986,0.2663725,0.150295,0.057977500000000015,['clear'],0.15034397319543116,0.5642286647457977,0.7386104040206253,0.4381108532248792,0.41527934405221634,0.4209810024552963,0.27858544282911435,0.6425003853861568,0.259236325,0.16650805575000002,-0.07316245600000001,1989,9,23,266,1989_266
LT05_026027_19891025,0.04574,0.056520000000000015,0.067025,0.17578749999999999,0.188245,0.10161999999999999,['clear'],0.3812842210054754,1.0708668136244046,0.4479279279279279,0.2201870615744349,0.2034240515917622,0.21962978544383674,-0.03422084566625236,0.26735939006695925,0.25300073575000004,0.06850812899999999,-0.1285240205,1989,10,25,298,1989_298
LT04_026028_19900513,0.05445749999999999,0.08253500000000003,0.09276499999999999,0.19905250000000002,0.247535,0.15964499999999998,['clear'],0.4660328305346578,1.2435663958001029,0.36422592887678096,0.19723614243868592,0.18690363606373694,0.201348479921194,-0.10856215187393284,0.10986276737362273,0.32505932400000004,0.057147106250000024,-0.18709904524999998,1990,5,13,133,1990_133
LT05_026028_19900724,0.022529999999999994,0.04378750000000001,0.025334999999999996,0.30495500000000003,0.16222999999999999,0.06564999999999999,['clear'],0.08307783115541635,0.5319801282156382,0.8465893608646947,0.5427448970877102,0.511839936621322,0.5051608474147589,0.30549996254160566,0.645714439902322,0.277679288,0.20415328975000005,-0.08449143024999997,1990,7,24,205,1990_205
LT05_026027_19900910,0.030450000000000005,0.04593249999999999,0.03908500000000001,0.2836425,0.15796749999999998,0.07357000000000002,['clear'],0.13779669830861033,0.5569246498673506,0.7577832691667118,0.4740304044689879,0.4438602515596795,0.4458781917463559,0.28458368243472754,0.5880883227770584,0.27604159975,0.17742828375000003,-0.08487767875,1990,9,10,253,1990_253
LT05_026028_19901012,0.023657499999999998,0.046152499999999985,0.05456749999999999,0.18599,0.12791000000000002,0.05803249999999999,['clear'],0.29338942953922253,0.6877251465132536,0.5463246832877795,0.24593200975700127,0.24948232737411843,0.2661964128376257,0.18502707868747997,0.5243676300341158,0.21426735149999998,0.09553268700000002,-0.06586132425000002,1990,10,12,285,1990_285
LT05_026027_19910406,0.04513500000000001,0.06471500000000002,0.07791500000000001,0.15950750000000002,0.2122525,0.1441075,['clear'],0.4884723288873564,1.330674106233249,0.3436595099453506,0.15831092329363555,0.15148958023503098,0.16596828819299655,-0.14187916935657408,0.05072213164698722,0.27023871750000006,0.04184700000000002,-0.16839894075,1991,4,6,96,1991_096
LT05_026028_19910422,0.05712499999999998,0.0832775,0.09534999999999999,0.17653000000000002,0.23989,0.15851749999999998,['clear'],0.5401348212768367,1.358919163881493,0.29858761218184504,0.15372758139438003,0.1444103687996756,0.15775768254132772,-0.15215407521252575,0.05376103388325549,0.31176285125000003,0.03751645675000003,-0.18376120249999997,1991,4,22,112,1991_112
LT05_026028_19910625,0.025032499999999985,0.0505525,0.039167499999999994,0.32431499999999996,0.17367,0.07500000000000001,['clear'],0.1207699304688343,0.5354978955644976,0.7844875612993749,0.5197441629657847,0.5026159525691365,0.49534443373200965,0.30250911172023254,0.6243567108673602,0.30548624575,0.209037672,-0.08916654850000003,1991,6,25,176,1991_176
LT05_026028_19910711,0.02442749999999999,0.044062500000000004,0.030092499999999994,0.2935975,0.16399000000000002,0.07557750000000002,['clear'],0.10249576375820636,0.5585538023995437,0.8140659272760974,0.5102942899442946,0.4823203212430339,0.4798619626315725,0.28324091020843,0.5905600325049095,0.27712512175000004,0.19097052400000003,-0.09197325625000002,1991,7,11,192,1991_192
LT05_026027_19910812,0.029267500000000002,0.044942499999999996,0.0326775,0.2843025,0.16544750000000003,0.06939000000000001,['clear'],0.11493919328883846,0.5819417697698754,0.7938197993564261,0.49891492818896604,0.4616198310962161,0.46199111361355233,0.26426903835464144,0.6076252677113594,0.2736018740000001,0.18218535200000002,-0.08953473500000003,1991,8,12,224,1991_224
LT05_026027_19910828,0.0352625,0.05124000000000001,0.036995,0.264475,0.15904000000000001,0.06655749999999999,['clear'],0.1398808961149447,0.6013422818791947,0.7545692772083458,0.4653936604741704,0.42024351511864283,0.4257426977928057,0.24895222129086336,0.5978793622982638,0.2657931445,0.16198665975,-0.08380306400000001,1991,8,28,240,1991_240
LT05_026027_19910913,0.03781999999999999,0.06353249999999999,0.05462250000000002,0.21162000000000003,0.12815749999999998,0.05630000000000002,['clear'],0.25811596257442593,0.6056020224931479,0.5896785824952815,0.3125684376505628,0.29231373918794323,0.30733906041494696,0.2456386900250901,0.579725291131681,0.23881024350000005,0.10893656925000002,-0.05691028874999999,1991,9,13,256,1991_256
LT05_026028_19910929,0.02814,0.050002500000000005,0.04961750000000001,0.20925500000000002,0.14707750000000003,0.06718999999999997,['clear'],0.2371150032257294,0.7028625361401162,0.6166645742595293,0.3079640947288006,0.30044615937070185,0.3155421365249103,0.17449292444556697,0.5138996907160558,0.23550291200000006,0.11331555925000002,-0.08140880674999999,1991,9,29,272,1991_272
LT05_026028_19920510,0.07073750000000001,0.096945,0.10717500000000002,0.19514750000000003,0.2529525,0.17006749999999998,['clear'],0.5491999641296967,1.296211839762231,0.2909889273871445,0.16818607194305124,0.15142947635498594,0.16447095775077977,-0.12900022316447218,0.06867187820872649,0.3441879582500001,0.038756602250000015,-0.189880695,1992,5,10,131,1992_131
LT05_026027_19920627,0.026902499999999996,0.05286249999999998,0.03617000000000001,0.31988750000000005,0.16712500000000002,0.06166250000000001,['clear'],0.11307100152397329,0.5224492985815326,0.7968305680964453,0.5312509654895419,0.5042269275760106,0.49713512234867413,0.31367264700598035,0.6767789280566112,0.2975148537500001,0.20798016500000005,-0.07767395475000002,1992,6,27,179,1992_179
LT05_026027_19920729,0.024152499999999993,0.04678499999999999,0.037187499999999984,0.31502,0.1539525,0.06083749999999999,['clear'],0.1180480604406069,0.48870706621801785,0.7888318675780613,0.511850118045212,0.49462087063029203,0.48902262653168393,0.34344764351854323,0.6762735877293922,0.28788855300000005,0.20588933725000005,-0.06997989749999997,1992,7,29,211,1992_211
LT05_026027_19920814,0.028085,0.042935,0.03064249999999999,0.30297500000000005,0.15650999999999998,0.06023250000000002,['clear'],0.10113870781417604,0.5165772753527518,0.816301602883542,0.5334863274936972,0.49460431654676273,0.4900313992928413,0.3187590454530617,0.6683300867961152,0.27722027175,0.20009681700000004,-0.07595538075,1992,8,14,227,1992_227
LT05_026028_19921001,0.0265175,0.04678499999999999,0.04788500000000001,0.22250999999999999,0.14955249999999998,0.06342249999999999,['clear'],0.21520381106467132,0.67211585996135,0.645814456628266,0.3330151771011422,0.3264179765132335,0.3400041537133548,0.19608936670586263,0.5563813137716069,0.240391796,0.12640623024999997,-0.07991766599999997,1992,10,1,275,1992_275
LT05_026027_19930513,0.048242499999999994,0.06875749999999997,0.0865225,0.19149,0.2482225,0.17026000000000002,['clear'],0.45183821609483527,1.2962687346597734,0.37756395845510543,0.1945562974667414,0.18755664177525685,0.20237624716826527,-0.12902180401967198,0.05868693849343461,0.31293033625,0.05756760600000001,-0.20017375250000002,1993,5,13,133,1993_133
LT05_026028_19930630,0.060645000000000004,0.084735,0.0709575,0.3534375,0.17864750000000001,0.08743000000000001,['clear'],0.200763925729443,0.5054571175950486,0.6656063337221221,0.5332447360770796,0.46346626432212157,0.4583754780153505,0.32850014565342,0.6033728954844709,0.36567258625,0.199332647,-0.07761426050000002,1993,6,30,181,1993_181
LT05_026028_19930801,0.022942500000000005,0.042825,0.030945,0.3054225,0.1520825,0.062377499999999975,['clear'],0.10131866512781476,0.497941376290221,0.8160048161608955,0.5202285023298481,0.4973533919382644,0.4922671552875979,0.3351657358935967,0.6608075040783036,0.27680697425,0.20243694875,-0.07395265749999998,1993,8,1,213,1993_213
LT05_026028_19930817,0.024675000000000002,0.035619999999999985,0.028085,0.300225,0.15469500000000003,0.06155250000000001,['clear'],0.09354650678657672,0.5152635523357483,0.8289116993085804,0.5300027849782558,0.4974667837549512,0.4928227354492884,0.3199024004220522,0.6597217903269275,0.27022748375,0.20159340000000003,-0.07834394275000002,1993,8,17,229,1993_229
LT05_026028_19940703,0.03171499999999999,0.05613499999999999,0.04200000000000001,0.31782499999999997,0.16096500000000002,0.06677749999999999,['clear'],0.13214819476126805,0.5064579564225598,0.7665531855763219,0.5177041395684938,0.48607806855229535,0.48118803244846337,0.3276175358716764,0.6527453669697935,0.30114876425000003,0.20103365949999996,-0.07431354275000002,1994,7,3,184,1994_184
LT05_026027_19941124,0.06419249999999999,0.09364499999999998,0.09339750000000002,0.1597825,0.1716625,0.11432500000000001,['clear'],0.5845289690673261,1.0743510709871231,0.2622047555099138,0.13397862114131573,0.11992060329357593,0.13220943200828483,-0.03584305088325364,0.16583822040622742,0.2753324435,0.027530667750000005,-0.11128568675,1994,11,24,328,1994_328
LT05_026027_19950519,0.04441999999999999,0.06259749999999997,0.07860250000000002,0.1738075,0.24420750000000002,0.1530725,['clear'],0.45223882743840177,1.405045812177265,0.3771839467532981,0.18137429535405178,0.17469403542946602,0.18980010898313415,-0.16841500903077644,0.06343306412139012,0.289848973,0.052270795250000016,-0.193582019,1995,5,19,139,1995_139
LT05_026028_19950604,0.061002500000000015,0.08861249999999998,0.07087500000000002,0.313645,0.2007025,0.090895,['clear'],0.2259720384511152,0.639903393964514,0.6313585769270779,0.4736508890343487,0.40904939865003753,0.4116978700312034,0.21958403608455376,0.5506254016908093,0.3521554122500001,0.166122283,-0.10031527400000001,1995,6,4,155,1995_155
LT05_026027_19950620,0.031907500000000005,0.055337499999999984,0.03630749999999999,0.329265,0.1760625,0.06955499999999998,['clear'],0.11026832490547127,0.5347136804701381,0.8013663500400058,0.5600180837530095,0.5170800612537534,0.5076827764283177,0.30317467385012686,0.6511960282834363,0.30963577575,0.21271501050000002,-0.0863830645,1995,6,20,171,1995_171
LT05_026027_19950722,0.026957499999999995,0.043484999999999996,0.030725000000000002,0.3258275,0.16847250000000003,0.06339499999999998,['clear'],0.0942983633978102,0.5170604077310847,0.8276551139032821,0.564035447349333,0.5271315960109105,0.5167853108828705,0.31833906534493217,0.674248020091336,0.29484921550000004,0.21776699975000005,-0.08228511075000003,1995,7,22,203,1995_203
LT05_026027_19950807,0.033007499999999995,0.04893,0.029817499999999997,0.308035,0.16555750000000002,0.06474249999999998,['clear'],0.09679906504131022,0.5374632752771601,0.8234880606181691,0.5612012824922064,0.5041644407750959,0.4980903559994152,0.30084408008995067,0.6526480273085152,0.2870329675,0.20138848925000002,-0.082950971,1995,8,7,219,1995_219
LT05_026028_19950823,0.020742499999999997,0.03779250000000001,0.02495,0.30204000000000003,0.16066249999999999,0.06224000000000002,['clear'],0.08260495298635942,0.5319245795258906,0.8473959448301173,0.5344394114589412,0.5086385397086467,0.5025876975537795,0.3055473009114929,0.6582848358405622,0.27166019525,0.20449866500000005,-0.08319339449999999,1995,8,23,235,1995_235
LT05_025028_19950901,0.01854249999999999,0.03355749999999999,0.024565000000000003,0.2895275,0.1556575,0.05597000000000002,['clear'],0.08484513560888,0.5376259595375223,0.8435811106600762,0.5103878629925097,0.49122310358265414,0.4882046573331654,0.3007064478812179,0.6760034443085694,0.259046179,0.1972078485,-0.07899576150000001,1995,9,1,244,1995_244
LT05_026028_19950908,0.021100000000000008,0.033915,0.021265000000000006,0.2627975,0.13797500000000001,0.055694999999999995,['clear'],0.08091781695031347,0.5250240203959322,0.8502794279427943,0.49006807275973674,0.45959495628631786,0.46207891590275013,0.3114547530082528,0.6502586403133512,0.23696136625000006,0.17714500350000004,-0.0719246645,1995,9,8,251,1995_251
LT05_026028_19951010,0.024235000000000007,0.03969,0.05195499999999997,0.1658325,0.14155,0.054952500000000015,['clear'],0.3132980567741545,0.8535721285031584,0.5228835447397121,0.21970500848896443,0.2206031346169717,0.2379760723055222,0.07899766577472687,0.5022080304368503,0.2022344735,0.082988485,-0.07857451925000003,1995,10,10,283,1995_283
LT05_026027_19951026,0.07648500000000003,0.09306750000000003,0.0903175,0.1704525,0.164265,0.10681750000000001,['clear'],0.5298690250949678,0.9636995643947727,0.30730145338804316,0.1759321870170016,0.14441710348327533,0.15800110414448523,0.018485737973066876,0.2295055361200274,0.27798797550000004,0.03680169324999999,-0.1006487335,1995,10,26,299,1995_299
LT05_026027_19960809,0.019697500000000007,0.04296249999999999,0.030395000000000005,0.33270249999999996,0.16915999999999998,0.06853749999999997,['clear'],0.09135789481593919,0.5084422269144355,0.8325794036037152,0.552728698852609,0.5376647680202155,0.5253882093274513,0.3258711300405988,0.6583715482005783,0.29831248024999996,0.22395589949999997,-0.08523535474999999,1996,8,9,222,1996_222
LT05_026027_19961028,0.028112499999999985,0.030972499999999986,0.042192499999999994,0.11696499999999999,0.15255000000000002,0.08913500000000002,['clear'],0.36072756807592016,1.3042363100072674,0.46980192576535823,0.16124823569878188,0.15344533490063839,0.17015470505910954,-0.13203346752499873,0.13503153808830648,0.17726290325000002,0.045895418,-0.11940068100000004,1996,10,28,302,1996_302
LT05_026028_19970609,0.032072500000000004,0.0722775,0.04937,0.2970625,0.19204,0.0958175,['clear'],0.16619398274773825,0.646463286345466,0.7149805517669386,0.4577611530681738,0.4374490701674013,0.4389466968718711,0.21472492984599348,0.5122301975157809,0.31648103175000003,0.17209859950000006,-0.11095343175,1997,6,9,160,1997_160
LT05_026028_19970711,0.025005,0.047967499999999996,0.031659999999999994,0.3532175,0.17037000000000002,0.06485249999999998,['clear'],0.08963315804001781,0.4823373700340442,0.8354801202980171,0.5929994320025966,0.5624775442790958,0.545088161920718,0.3492205218802969,0.6897529121917383,0.3134836775,0.23789156575000006,-0.0789665235,1997,7,11,192,1997_192
LT05_026028_19970727,0.02005499999999999,0.03215499999999999,0.024922499999999986,0.34054,0.16165249999999998,0.06196499999999999,['clear'],0.07318523521465903,0.4746946026898455,0.8636111776174026,0.5889869650005133,0.5634602036342239,0.5470211014342042,0.3562130059688267,0.6921032036869108,0.291509269,0.236820218,-0.07873181649999997,1997,7,27,208,1997_208
