id,Blue,Green,Red,NIR,SWIR1,SWIR2,QA_condition,SR,MSI,NDVI,EVI,EVI2,SAVI,NDMI,NBR,BGT,GRN,WET,Year,Month,Day,DOY,YYYY_DOY
LT05_026027_19860729,0.02302499999999999,0.041037500000000005,0.02604999999999999,0.3236275,0.1340425,0.047087500000000004,['clear'],0.08049377756834629,0.4141876076662212,0.8510055694175349,0.5690950016829351,0.5366988361628183,0.5253360833963475,0.4142395175563179,0.7459638806090932,0.27467109600000006,0.22201212525000005,-0.051309179499999996,1986,7,29,210,1986_210
LT05_026027_19860915,0.027232499999999993,0.04513500000000001,0.04183500000000001,0.2917825,0.12917499999999998,0.0479125,['clear'],0.14337734442607084,0.44270989521304394,0.7492038037572969,0.46682554520334046,0.4488398285718185,0.4497521345221279,0.38628008765730515,0.717908712227145,0.26634123875,0.18699100724999998,-0.04771929649999999,1986,9,15,258,1986_258
LT05_026027_19861102,0.0295425,0.031137499999999985,0.03814999999999999,0.1672075,0.09507500000000002,0.03930500000000001,['clear'],0.22815962202652385,0.5686048771735719,0.6284528200820522,0.27469825921026453,0.2563171912207775,0.27445125344240334,0.2750183485364063,0.6193450759639246,0.1748037625,0.094723703,-0.04300898650000001,1986,11,2,306,1986_306
LT05_026027_19870411,0.0687025,0.08355249999999997,0.0753025,0.20545999999999998,0.16143249999999998,0.10126249999999998,['clear'],0.3665068626496642,0.7857125474544924,0.46358577089176795,0.28493167178375767,0.23474032344865692,0.2500584364643537,0.12000109023760366,0.33971260667215486,0.28208100399999997,0.07673968199999999,-0.09657297224999997,1987,4,11,101,1987_101
LT05_026027_19870529,0.045107499999999995,0.07136999999999999,0.057262499999999994,0.2880975,0.1452075,0.06405499999999997,['clear'],0.19876083617525314,0.5040220758597349,0.6683895066018068,0.4461903192541169,0.4048238283723043,0.4095917715529479,0.32976771558140344,0.6362087447909642,0.2960343775,0.16385476775000002,-0.058429091749999974,1987,5,29,149,1987_149
LT05_026027_19870614,0.022722500000000007,0.04659250000000001,0.0294325,0.3377625,0.13649,0.051844999999999974,['clear'],0.08713963213796676,0.40410051441471445,0.8396900829259656,0.573556644601549,0.5473052586959463,0.533322955044713,0.42439944966025483,0.7338603594643328,0.28876271200000003,0.22936050200000002,-0.05146579749999997,1987,6,14,165,1987_165
LT05_026027_19870902,0.0294875,0.04574,0.038754999999999984,0.2676925,0.12892750000000003,0.06012250000000002,['clear'],0.14477432128281512,0.4816253723955659,0.7470692369818649,0.4474699805424466,0.42062310369371164,0.4258259217122008,0.3498688921385708,0.6331925018684318,0.25425667725,0.16708567675000002,-0.05961199600000005,1987,9,2,245,1987_245
LT05_026027_19880413,0.07607249999999999,0.09072999999999998,0.09210499999999999,0.2015825,0.10093249999999998,0.05740000000000001,['clear'],0.456909701983059,0.5007007056664144,0.3727686741859971,0.2312249520822443,0.19238514882072663,0.20690290574060952,0.3327107746723304,0.5567268058652611,0.26462499399999995,0.06852046275000001,-0.022324281250000015,1988,4,13,104,1988_104
LT05_026027_19880531,0.033997499999999986,0.05363249999999997,0.03825999999999999,0.2873,0.13396000000000002,0.06003999999999998,['clear'],0.1331709014966933,0.4662721893491125,0.764958840152353,0.49339130245279117,0.45144599035329674,0.4524928533359175,0.364003228410008,0.6542868658950884,0.27099615275,0.17996133900000003,-0.058277690500000014,1988,5,31,152,1988_152
LT05_026027_19880616,0.024895,0.04419999999999999,0.030312499999999992,0.32580000000000003,0.1206775,0.050387499999999974,['clear'],0.09304020871700426,0.370403621853898,0.8297588542946399,0.5592276465077548,0.5282033177219264,0.5177254741637343,0.45942404712443524,0.7321149692639974,0.27655470575,0.2199681960000001,-0.04186236024999999,1988,6,16,168,1988_168
LT05_026027_19880702,0.02151249999999999,0.04373250000000001,0.026682499999999998,0.3318775,0.12956,0.05104750000000002,['clear'],0.08039864106485073,0.3903850065159585,0.8511685631414547,0.5734037386461099,0.5465857353113421,0.5332096766679091,0.4384504943789787,0.7333812104197949,0.28008004625000005,0.2271615635,-0.048669286750000026,1988,7,2,184,1988_184
LT05_026027_19880819,0.022199999999999998,0.03506999999999999,0.0236025,0.2707175,0.1140775,0.05299999999999999,['clear'],0.08718498065326401,0.42138945579801823,0.8396133460179396,0.4958832748383109,0.46542450504326816,0.4666538674589586,0.40707389649033904,0.6725540015600022,0.23541821475,0.18217271300000004,-0.051758034499999994,1988,8,19,232,1988_232
LT05_026027_19890502,0.08905249999999998,0.11284,0.11523250000000002,0.247205,0.10706500000000002,0.06457750000000001,['clear'],0.46614146154001745,0.43310208126858285,0.3641248491119158,0.25964399718660386,0.21652399356067842,0.22953402420465252,0.3955739972337482,0.5857528886322997,0.3190064255000001,0.08398102325000002,-0.011559117500000007,1989,5,2,122,1989_122
LT05_026027_19890603,0.024097499999999994,0.04810500000000001,0.03350249999999999,0.2542725,0.11985249999999997,0.0535775,['clear'],0.13175825148216969,0.4713545507280574,0.767161845191556,0.4330330654296348,0.4135265533984402,0.42036749071752727,0.3592916805880389,0.6519246386227059,0.23919062075000003,0.16016732575000003,-0.05289750249999998,1989,6,3,154,1989_154
LT05_026027_19890619,0.026132500000000003,0.05217499999999997,0.030862499999999987,0.34881750000000006,0.12735999999999997,0.05113000000000001,['clear'],0.08847749897869224,0.36511929590688524,0.8374288874841974,0.5940868778838547,0.5586439546345021,0.5421659012368135,0.4650734232507837,0.7443164415329512,0.2959003095,0.23541749525000008,-0.041373734749999995,1989,6,19,170,1989_170
LT05_026027_19890721,0.04832500000000001,0.060645000000000004,0.033475000000000005,0.3849525,0.1290925,0.0475825,['clear'],0.08695878062877889,0.33534656873250596,0.8399961761595498,0.7182596772018165,0.5996712260521364,0.57404231689491,0.4977385248373197,0.7799831227530719,0.32586855550000005,0.257387149,-0.03140453925000001,1989,7,21,202,1989_202
LT05_026027_19890806,0.037847500000000006,0.0568225,0.030752499999999988,0.3753275,0.13668249999999998,0.05148750000000002,['clear'],0.08193511000392988,0.3641686260665685,0.8485396966115051,0.6751150335671721,0.5944500627443917,0.5704380407911002,0.4660944122185114,0.7587362206108031,0.31837942275,0.2532791055,-0.04243717075000002,1989,8,6,218,1989_218
LT05_026027_19890923,0.027260000000000006,0.050360000000000016,0.0502225,0.255785,0.13285999999999998,0.06834499999999999,['clear'],0.19634654104032687,0.5194206071505365,0.6717564111990719,0.3799198991623973,0.37339181541488564,0.38255692409810077,0.3162912169203258,0.5782864899885849,0.258343301,0.1498379875,-0.06478888199999996,1989,9,23,266,1989_266
LT05_026027_19891025,0.0387825,0.04397999999999999,0.050167499999999976,0.182085,0.10481000000000001,0.0505525,['clear'],0.2755169289068291,0.5756102918966418,0.5679917331352732,0.2766212647191116,0.25320310298682447,0.2702295314799199,0.2693494135485107,0.5653968083391543,0.202842559,0.09387719525000002,-0.04751989400000002,1989,10,25,298,1989_298
LT05_026027_19900419,0.043155,0.0566025,0.05613499999999999,0.19017,0.1278825,0.07024249999999999,['clear'],0.2951832570857653,0.6724641110585267,0.5441830251111428,0.27846973055739654,0.25291645973187293,0.2693972303548817,0.19584030938288488,0.4605289684634955,0.22866479775,0.09024133775000001,-0.06942305000000001,1990,4,19,109,1990_109
LT05_026027_19900708,0.03977249999999999,0.058719999999999994,0.039057499999999995,0.39928,0.140615,0.05817,['clear'],0.0978198256862352,0.3521714085353636,0.8217925685117061,0.6744066313133913,0.6031784278555248,0.5758415815205083,0.47910241806277154,0.7456771231828615,0.34066798575,0.26638914475000003,-0.042357607749999984,1990,7,8,189,1990_189
LT05_026027_19900809,0.02385000000000001,0.039580000000000004,0.02379500000000001,0.29577000000000003,0.10989749999999998,0.041504999999999986,['clear'],0.08045102613517263,0.37156405314940655,0.851078810257694,0.5397764485001966,0.5025859685795764,0.49777930975578505,0.45818928063007275,0.7538803646875697,0.24816641450000004,0.20209656750000005,-0.036874302999999976,1990,8,9,221,1990_221
LT05_026027_19900926,0.027865,0.05709750000000002,0.04689499999999999,0.2388725,0.10324250000000001,0.03768250000000001,['clear'],0.19631811949889583,0.43220755842552,0.6717961279711655,0.36601862337989177,0.35514020247583933,0.3664776794662543,0.3964456396241029,0.7274863951112798,0.233406697,0.14049468925000003,-0.028246827000000016,1990,9,26,269,1990_269
LT05_026027_19901012,0.025637500000000008,0.040679999999999994,0.034987500000000005,0.17969249999999998,0.08833750000000001,0.031494999999999995,['clear'],0.1947076255269419,0.4916037118967126,0.6740497484628283,0.30213943660354387,0.28628094922497105,0.30371285050652036,0.34083871208446803,0.7017342408996745,0.17949097800000002,0.10526378475,-0.030837681750000012,1990,10,12,285,1990_285
LT05_026027_19910422,0.03383249999999999,0.05352249999999997,0.04895749999999999,0.1426775,0.08787,0.05228499999999997,['clear'],0.3431339909936744,0.6158644495453032,0.48905471338742934,0.198109588085522,0.18592648404924558,0.2032574985360776,0.23772758325290885,0.46364044367506596,0.17761373449999998,0.06104097700000003,-0.04193319749999999,1991,4,22,112,1991_112
LT05_026027_19910508,0.04065250000000001,0.060177499999999995,0.06317499999999998,0.1883825,0.1324475,0.078905,['clear'],0.3353549294653165,0.7030775151619709,0.4977291474116257,0.24792803389202914,0.2335956462767794,0.2498960492044854,0.17434466851603656,0.40958705513725857,0.235923794,0.0834883745,-0.07527935100000002,1991,5,8,128,1991_128
LT05_026027_19910625,0.0386175,0.059902500000000025,0.039580000000000004,0.35252999999999995,0.13063249999999998,0.05701499999999998,['clear'],0.11227413269792644,0.3705571157064647,0.7981178750860728,0.6016516341873472,0.5404926488163909,0.526196321081481,0.4592606007295682,0.7215690583452369,0.31098862725,0.2290326525,-0.04194519849999999,1991,6,25,176,1991_176
LT05_026027_19910727,0.02442749999999999,0.03476750000000001,0.027480000000000004,0.31876,0.128625,0.04334750000000001,['clear'],0.0862090601079182,0.40351675241561047,0.8412661737523105,0.5599670110069044,0.5258855270987758,0.5163074305161656,0.42499189735909787,0.7605821475666754,0.26779231200000003,0.21952634799999998,-0.04689254474999999,1991,7,27,208,1991_208
LT05_026027_19910812,0.021842499999999987,0.03949749999999999,0.027645000000000003,0.2814975,0.10450749999999998,0.04980999999999999,['clear'],0.09820691125143208,0.37125551736693924,0.8211504403309156,0.4944348627194722,0.4708486618087905,0.4705954142811681,0.45851737671791826,0.699312572157286,0.241883682,0.18800984650000005,-0.03944006949999998,1991,8,12,224,1991_224
LT05_026027_19910828,0.029624999999999985,0.040624999999999994,0.023162500000000003,0.26651,0.10720249999999998,0.04048750000000001,['clear'],0.08691043488049228,0.40224569434542784,0.8400780191423073,0.5141300053452322,0.4601533545117616,0.462243841592559,0.42628357360270275,0.736235637098022,0.23155695075,0.17810355450000004,-0.038885633749999995,1991,8,28,240,1991_240
LT05_026027_19920510,0.03966249999999999,0.0537975,0.05610749999999998,0.18456,0.15054250000000002,0.08990500000000001,['clear'],0.3040068270481143,0.8156832466406589,0.5337343014740256,0.26241867886156034,0.2434254611444053,0.2601420340436161,0.1015137159525816,0.3448709307197638,0.23515632675,0.08430341400000002,-0.09843693600000003,1992,5,10,131,1992_131
LT05_026027_19920611,0.03287000000000001,0.0473075,0.041092500000000004,0.2830925,0.11220750000000002,0.04117499999999999,['clear'],0.14515573531619524,0.396363379460777,0.746487345188704,0.47150603313401496,0.43786180140687536,0.4404350964892591,0.43229193017961043,0.7460430046181008,0.25614492625000007,0.17991901375000002,-0.033054143249999994,1992,6,11,163,1992_163
LT05_026027_19920627,0.042137499999999994,0.06798749999999998,0.0504425,0.3157625,0.13709500000000002,0.05902249999999998,['clear'],0.15974822849451725,0.434171252127786,0.7245122267582365,0.5092959173977766,0.46164301903259586,0.4594524390877448,0.3945336005255516,0.6850327521112105,0.30244294175,0.19134470550000002,-0.048316291250000004,1992,6,27,179,1992_179
LT05_026027_19920729,0.035619999999999985,0.05795,0.048875,0.303085,0.12243749999999998,0.046674999999999994,['clear'],0.16125839286008875,0.40397083326459565,0.7222695760881919,0.4781313361195017,0.4474315062465458,0.4475738297572655,0.4245310177487678,0.7331026989935958,0.28137115199999996,0.18771488149999999,-0.03553822099999998,1992,7,29,211,1992_211
LT05_026027_19920814,0.02745249999999999,0.04235749999999999,0.025664999999999993,0.1879425,0.058609999999999995,0.02530750000000001,['clear'],0.1365577237718983,0.31185069901698653,0.7596994487553106,0.3571125984919089,0.3246748699619901,0.3411066307458933,0.5245637338903479,0.7626494724501758,0.16943401075,0.1165508325,-0.008005795750000013,1992,8,14,227,1992_227
LT05_026027_19930513,0.03528999999999999,0.05091000000000001,0.05363249999999997,0.176255,0.13453749999999998,0.08223249999999999,['clear'],0.30428924002155955,0.7633116791013019,0.5334022076015444,0.24855072463768124,0.23491386411826154,0.2520028771557261,0.1342294296033528,0.363740993278205,0.22016037324999999,0.0815579515,-0.08566966225,1993,5,13,133,1993_133
LT05_026027_19930529,0.03798499999999999,0.058609999999999995,0.053659999999999985,0.21711999999999998,0.1297525,0.0722775,['clear'],0.247144436256448,0.5976073139277819,0.6036634906566216,0.32582717565286035,0.3036249242145056,0.3181063338436389,0.25187208556458063,0.5004967216371945,0.24360093874999997,0.1128290045,-0.06816800775000001,1993,5,29,149,1993_149
LT05_026027_19930918,0.02599499999999999,0.04414499999999999,0.037022499999999986,0.23802,0.10200500000000001,0.039580000000000004,['clear'],0.15554365179396684,0.4285564238299303,0.7307870601816084,0.3971678222879128,0.3787049486236071,0.389006086762984,0.4000147048011175,0.7148414985590777,0.22174641650000002,0.14836583550000004,-0.03443871050000001,1993,9,18,261,1993_261
LT05_026027_19931004,0.050360000000000016,0.06840000000000002,0.0651275,0.19380000000000003,0.13638,0.08105000000000001,['clear'],0.33605521155830753,0.7037151702786377,0.4969441252860357,0.26654286104908176,0.23826369929472205,0.2543177708015588,0.173905142649464,0.4102237584136802,0.24723720600000004,0.08264151750000001,-0.07582942250000001,1993,10,4,277,1993_277
LT05_026027_19940601,0.02302499999999999,0.04073499999999999,0.032952499999999996,0.24019250000000003,0.11316999999999999,0.0539075,['clear'],0.13719204388147002,0.47116375407225447,0.7587178970876275,0.4094940010432969,0.39271465425988533,0.4020720563413073,0.359467968446001,0.6334070044202653,0.22550830100000002,0.15146231900000007,-0.05248921274999999,1994,6,1,152,1994_152
LT05_026027_19940703,0.03539999999999999,0.05624499999999999,0.03776499999999999,0.29236,0.12576500000000002,0.0597375,['clear'],0.12917293747434666,0.43017170611574773,0.7712078758046195,0.507788503729706,0.4602236738211825,0.4600421623249511,0.3984334828101644,0.660676375151769,0.27237068525,0.183307308,-0.05129019625000002,1994,7,3,184,1994_184
LT05_026027_19941124,0.058362499999999984,0.05874750000000001,0.06683250000000002,0.157335,0.05566749999999998,0.034052499999999986,['clear'],0.42477833921250846,0.3538151078908061,0.4037271236909899,0.20190431784439064,0.17170113368944995,0.18746180959515577,0.4773066043825778,0.6441512637972701,0.1888277835,0.06109728050000001,0.0008319562500000259,1994,11,24,328,1994_328
LT05_026027_19950519,0.030615000000000003,0.048022499999999996,0.044694999999999985,0.157885,0.14023000000000002,0.08256249999999998,['clear'],0.28308579029040115,0.888178104316433,0.5587422252937112,0.23651366446778685,0.22366859976619433,0.2416593128184691,0.059222112272109675,0.3132596512752265,0.20437569225,0.07289646625,-0.0961769915,1995,5,19,139,1995_139
LT05_026027_19950604,0.0325675,0.05555749999999998,0.03988249999999999,0.2493225,0.12089749999999999,0.053605000000000014,['clear'],0.1599635010879483,0.48490409008412794,0.7241921820162169,0.4207781301450846,0.38928195842430025,0.39807147699266987,0.3468883366646859,0.6460869349926962,0.2450350995,0.14962634750000003,-0.05066252800000001,1995,6,4,155,1995_155
LT05_026027_19950620,0.026324999999999987,0.045410000000000006,0.027975,0.30448749999999997,0.114765,0.05069000000000001,['clear'],0.09187569276242868,0.37691202430313236,0.8317103432717974,0.5422238999137186,0.5039861405520084,0.49824316410649117,0.4525256259652595,0.714565252584975,0.26204583225,0.2035865065,-0.041855829000000025,1995,6,20,171,1995_171
LT05_026027_19950722,0.017167500000000002,0.0323475,0.02176,0.25518,0.09854000000000002,0.036665,['clear'],0.08527314052825456,0.3861587898738146,0.8428540478081895,0.4642462561667961,0.4463425230456691,0.45065256004324666,0.4428361415809114,0.7487364868337645,0.21470431825000003,0.17468435850000003,-0.03496112250000001,1995,7,22,203,1995_203
LT05_026027_19950823,0.017992499999999995,0.032704999999999984,0.020797499999999997,0.25331,0.10547000000000001,0.044694999999999985,['clear'],0.08210295685128893,0.41636729698788055,0.8482529664456464,0.46758690867261726,0.44603326059065823,0.4505430447321593,0.41206310273705327,0.7000385899565444,0.21743050325,0.17227892525,-0.04508161475000001,1995,8,23,235,1995_235
LT05_026027_19950908,0.016672500000000007,0.024290000000000006,0.021182499999999993,0.17988500000000002,0.07392749999999998,0.034025,['clear'],0.11775578842037963,0.4109708980737692,0.7892996133139369,0.33568329087122933,0.322376562394625,0.3395589583028739,0.4174636788968236,0.6818755551400122,0.15941007375000002,0.11792249125000001,-0.030422255749999984,1995,9,8,251,1995_251
LT05_026027_19951010,0.05228499999999997,0.0680425,0.06416499999999997,0.19971250000000002,0.10863250000000002,0.0447225,['clear'],0.3212868498466544,0.5439444201038994,0.5136758533789355,0.2841511783424803,0.25032623345424815,0.26616996835225554,0.2953834179247271,0.6340744983328902,0.23330997400000003,0.09286164775000004,-0.034119732500000007,1995,10,10,283,1995_283
LT05_026027_19951026,0.06969249999999999,0.07164500000000001,0.06047999999999998,0.16902250000000002,0.07084750000000001,0.024922499999999986,['clear'],0.3578221834371162,0.4191601709831531,0.47294691778956677,0.2688801994631934,0.2064841845584434,0.2231846361047427,0.40928419560595325,0.7429941478254146,0.20234554875000002,0.06937663675000005,-0.0010661129999999953,1995,10,26,299,1995_299
LT05_026027_19960622,0.02615999999999999,0.0474725,0.031247499999999984,0.29951,0.12939499999999998,0.0519,['clear'],0.10432873693699704,0.4320223030950552,0.8110549269479906,0.5195683667817121,0.48792600821823734,0.4843696867015946,0.39662629253564313,0.7046185367519422,0.2666689315,0.19728685875,-0.05191884625000001,1996,6,22,174,1996_174
LT05_026027_19960724,0.016204999999999997,0.03523499999999999,0.0265175,0.33888999999999997,0.1462525,0.06408249999999999,['clear'],0.07824810410457671,0.43156333913659306,0.8548606692528203,0.5673486104728986,0.5568010212957707,0.5414313488154423,0.3970740555609949,0.6819510016192172,0.28761389125,0.23416893749999998,-0.06881120525000001,1996,7,24,206,1996_206
LT05_026027_19960825,0.021485000000000004,0.035619999999999985,0.02010999999999999,0.270965,0.1273875,0.056574999999999986,['clear'],0.07421622718801317,0.4701252929345118,0.8618225543244871,0.509665884456364,0.4753818328735952,0.4756597035679298,0.36042826391198757,0.6545460096476767,0.2386950295,0.18353239000000005,-0.06395607749999999,1996,8,25,238,1996_238
LT05_026027_19961012,0.046977500000000005,0.05921500000000002,0.06347750000000002,0.18059999999999998,0.13154,0.07293749999999999,['clear'],0.3514811738648949,0.7283499446290144,0.47985783204105237,0.24216200234258609,0.21966850119959844,0.23610947784336975,0.15717306336900108,0.42464132524774445,0.23085713350000003,0.07728032924999999,-0.07215813949999997,1996,10,12,286,1996_286
LT05_026027_19961028,0.030615000000000003,0.036885,0.03506999999999999,0.12100749999999999,0.0924625,0.0448875,['clear'],0.2898167468958535,0.7641055306489268,0.5506078710896831,0.19499076523735837,0.17826760500856514,0.19648021765721277,0.13371902375040984,0.458844449802586,0.14965737750000002,0.056961726000000004,-0.05176561075000001,1996,10,28,302,1996_302
LT05_026027_19970609,0.026022500000000004,0.042192499999999994,0.03130250000000001,0.24038500000000002,0.1311,0.057674999999999976,['clear'],0.1302181916508934,0.5453751273997961,0.7695698182654703,0.42391971006412044,0.3973408432160582,0.40641289382036117,0.294184152792172,0.612997383077233,0.23239476025,0.15098953900000003,-0.06708609999999998,1997,6,9,160,1997_160
LT05_026027_19970625,0.022227499999999983,0.038644999999999985,0.027425000000000005,0.30127,0.12444500000000003,0.05091000000000001,['clear'],0.09103130082650117,0.4130680120821855,0.8331279757830209,0.5269842613858872,0.5007808556861656,0.49567995462745645,0.4153600413422124,0.7108864785053097,0.25931953725,0.20383331625,-0.05075819225000003,1997,6,25,176,1997_176
LT05_026027_19970711,0.03089,0.043292499999999984,0.030945,0.273605,0.11572749999999998,0.0539075,['clear'],0.11310100327113906,0.4229728988870817,0.7967821375800361,0.4941756272401433,0.45007949562013627,0.4524143931390218,0.40550814535133856,0.6708064577687874,0.24705066525,0.17700011425,-0.04876200299999999,1997,7,11,192,1997_192
LT05_026027_19971116,0.04508000000000001,0.05214750000000001,0.053495000000000015,0.16489749999999997,0.08536749999999999,0.036665,['clear'],0.3244136509043498,0.517700389635986,0.5101022242064172,0.24265040611447866,0.21534784856089384,0.23260787104542424,0.3177831498611472,0.6361922480620155,0.19022382375,0.07728864524999998,-0.02566192874999999,1997,11,16,320,1997_320
LT05_026027_19971218,0.06408249999999999,0.072525,0.0689225,0.1772725,0.07728249999999998,0.038644999999999985,['clear'],0.38879408819754896,0.43595312301682426,0.44009829606612644,0.2439900422338093,0.2017410616700175,0.21780499735323877,0.39280312702559383,0.6420392047888662,0.2161358775,0.07042725775000003,-0.009893802749999969,1997,12,18,352,1997_352
LT05_026027_19980324,0.06741000000000003,0.062212500000000004,0.054705000000000004,0.08261750000000001,0.023574999999999985,0.011584999999999984,['clear'],0.6621478500317729,0.2853511665204101,0.2032623932713139,0.07708314347337407,0.057484721884127295,0.06569476207100802,0.5559950090637289,0.7540404978636451,0.12732242475000002,0.008583415250000007,0.021712860250000018,1998,3,24,83,1998_083
LT05_026027_19980511,0.0443375,0.05839,0.05299999999999999,0.20229750000000002,0.1414125,0.07818999999999998,['clear'],0.2619903854471755,0.6990323656990323,0.5847981276745758,0.3142400703842192,0.2807404677331098,0.29650071660504645,0.17714061272584453,0.44247069833771574,0.24093732999999998,0.09957201625,-0.08212754675,1998,5,11,131,1998_131
LT05_026027_19980527,0.05847249999999998,0.07579750000000002,0.05676749999999997,0.31900750000000005,0.13544499999999998,0.06196499999999999,['clear'],0.1779503616686127,0.4245824941419871,0.6978644135453398,0.5369067057035077,0.4505069405624261,0.4491564614198854,0.40392010166078973,0.674700929857142,0.3145466625,0.18555518550000005,-0.044418652999999995,1998,5,27,147,1998_147
